1.2104208417	3.3549382056
1.2144288577	3.3684178562
1.2184368737	3.3819516433
1.2224448898	3.3955397661
1.2264529058	3.4091824240
1.2304609218	3.4228798162
1.2344689379	3.4366321421
1.2384769539	3.4504396009
1.2424849699	3.4643023919
1.2464929860	3.4782207144
1.2505010020	3.4921947677
1.2545090180	3.5062247511
1.2585170341	3.5203108639
1.2625250501	3.5344533054
1.2665330661	3.5486522748
1.2705410822	3.5629079714
1.2745490982	3.5772205946
1.2785571142	3.5915903437
1.2825651303	3.6060174178
1.2865731463	3.6205020164
1.2905811623	3.6350443387
1.2945891784	3.6496445839
1.2985971944	3.6643029515
1.3026052104	3.6790196406
1.3066132265	3.6937948506
1.3106212425	3.7086287807
1.3146292585	3.7235216303
1.3186372745	3.7384735986
1.3226452906	3.7534848849
1.3266533066	3.7685556886
1.3306613226	3.7836862088
1.3346693387	3.7988766450
1.3386773547	3.8141271964
1.3426853707	3.8294380622
1.3466933868	3.8448094418
1.3507014028	3.8602415344
1.3547094188	3.8757345394
1.3587174349	3.8912886561
1.3627254509	3.9069040837
1.3667334669	3.9225810215
1.3707414830	3.9383196688
1.3747494990	3.9541202249
1.3787575150	3.9699828891
1.3827655311	3.9859078606
1.3867735471	4.0018953389
1.3907815631	4.0179455231
1.3947895792	4.0340586126
1.3987975952	4.0502348066
1.4028056112	4.0664743130
1.4068136273	4.0827774275
1.4108216433	4.0991444977
1.4148296593	4.1155758720
1.4188376754	4.1320718987
1.4228456914	4.1486329261
1.4268537074	4.1652593026
1.4308617234	4.1819513763
1.4348697395	4.1987094957
1.4388777555	4.2155340091
1.4428857715	4.2324252647
1.4468937876	4.2493836109
1.4509018036	4.2664093960
1.4549098196	4.2835029684
1.4589178357	4.3006646763
1.4629258517	4.3178948680
1.4669338677	4.3351938919
1.4709418838	4.3525620963
1.4749498998	4.3699998295
1.4789579158	4.3875074398
1.4829659319	4.4050852755
1.4869739479	4.4227336849
1.4909819639	4.4404530164
1.4949899800	4.4582436183
1.4989979960	4.4761058388
1.5030060120	4.4940400264
1.5070140281	4.5120465293
1.5110220441	4.5301256958
1.5150300601	4.5482778742
1.5190380762	4.5665034129
1.5230460922	4.5848026602
1.5270541082	4.6031759643
1.5310621242	4.6216236737
1.5350701403	4.6401461366
1.5390781563	4.6587437013
1.5430861723	4.6774167161
1.5470941884	4.6961655294
1.5511022044	4.7149904895
1.5551102204	4.7338919447
1.5591182365	4.7528702433
1.5631262525	4.7719257336
1.5671342685	4.7910587639
1.5711422846	4.8102696826
1.5751503006	4.8295588380
1.5791583166	4.8489265783
1.5831663327	4.8683732520
1.5871743487	4.8878992072
1.5911823647	4.9075047924
1.5951903808	4.9271903558
1.5991983968	4.9469562458
1.6032064128	4.9668028106
1.6072144289	4.9867303986
1.6112224449	5.0067393582
1.6152304609	5.0268300375
1.6192384770	5.0470027850
1.6232464930	5.0672579489
1.6272545090	5.0875958775
1.6312625251	5.1080169193
1.6352705411	5.1285214224
1.6392785571	5.1491097352
1.6432865731	5.1697822061
1.6472945892	5.1905391832
1.6513026052	5.2113810151
1.6553106212	5.2323080499
1.6593186373	5.2533206359
1.6633266533	5.2744191216
1.6673346693	5.2956038551
1.6713426854	5.3168751849
1.6753507014	5.3382334592
1.6793587174	5.3596790264
1.6833667335	5.3812122348
1.6873747495	5.4028334326
1.6913827655	5.4245429682
1.6953907816	5.4463411899
1.6993987976	5.4682284461
1.7034068136	5.4902050850
1.7074148297	5.5122714549
1.7114228457	5.5344279042
1.7154308617	5.5566747812
1.7194388778	5.5790124342
1.7234468938	5.6014412115
1.7274549098	5.6239614615
1.7314629259	5.6465735324
1.7354709419	5.6692777725
1.7394789579	5.6920745302
1.7434869739	5.7149641539
1.7474949900	5.7379469917
1.7515030060	5.7610233920
1.7555110220	5.7841937032
1.7595190381	5.8074582735
1.7635270541	5.8308174512
1.7675350701	5.8542715848
1.7715430862	5.8778210224
1.7755511022	5.9014661125
1.7795591182	5.9252072033
1.7835671343	5.9490446431
1.7875751503	5.9729787802
1.7915831663	5.9970099631
1.7955911824	6.0211385399
1.7995991984	6.0453648590
1.8036072144	6.0696892687
1.8076152305	6.0941121174
1.8116232465	6.1186337532
1.8156312625	6.1432545247
1.8196392786	6.1679747800
1.8236472946	6.1927948675
1.8276553106	6.2177151355
1.8316633267	6.2427359323
1.8356713427	6.2678576062
1.8396793587	6.2930805056
1.8436873747	6.3184049788
1.8476953908	6.3438313740
1.8517034068	6.3693600396
1.8557114228	6.3949913239
1.8597194389	6.4207255753
1.8637274549	6.4465631419
1.8677354709	6.4725043722
1.8717434870	6.4985496145
1.8757515030	6.5246992171
1.8797595190	6.5509535282
1.8837675351	6.5773128963
1.8877755511	6.6037776695
1.8917835671	6.6303481964
1.8957915832	6.6570248250
1.8997995992	6.6838079039
1.9038076152	6.7106977812
1.9078156313	6.7376948053
1.9118236473	6.7647993245
1.9158316633	6.7920116872
1.9198396794	6.8193322416
1.9238476954	6.8467613360
1.9278557114	6.8742993189
1.9318637275	6.9019465384
1.9358717435	6.9297033429
1.9398797595	6.9575700807
1.9438877756	6.9855471001
1.9478957916	7.0136347495
1.9519038076	7.0418333772
1.9559118236	7.0701433314
1.9599198397	7.0985649606
1.9639278557	7.1270986129
1.9679358717	7.1557446367
1.9719438878	7.1845033804
1.9759519038	7.2133751923
1.9799599198	7.2423604205
1.9839679359	7.2714594136
1.9879759519	7.3006725198
1.9919839679	7.3300000874
1.9959919840	7.3594424647
2.0000000000	7.3890000000
